0,0.9232,1.00,76.0000,0,0.9238,1.00,76.0000,0,0.9236,1.00,76.0000
0,0.9307,1.00,67.0000,0,0.9299,1.01,67.0000,0,0.9317,0.99,67.0000
0,0.9383,1.00,61.0000,0,0.9386,1.00,61.0000,0,0.9382,1.00,61.0000
0,0.9413,1.01,56.0000,0,0.9415,1.00,56.0000,0,0.9418,0.99,56.0000
0,0.9355,1.00,64.0000,0,0.9365,1.00,64.0000,0,0.9359,1.00,64.0000
0,0.9227,1.00,77.0000,0,0.9228,1.00,77.0000,0,0.9230,1.00,77.0000
0,0.9368,1.00,63.0000,0,0.9368,1.00,63.0000,0,0.9369,1.00,63.0000
0,0.9448,1.00,54.0000,0,0.9444,1.00,54.0000,0,0.9450,1.01,54.0000
0,0.9448,1.00,53.0000,0,0.9440,1.00,53.0000,0,0.9457,1.00,53.0000
0,0.9511,1.00,49.0000,0,0.9508,1.00,49.0000,0,0.9514,1.00,49.0000
0,0.9504,1.00,49.0000,0,0.9502,1.00,49.0000,0,0.9507,1.00,49.0000
0,0.9482,1.00,52.0000,0,0.9477,1.00,52.0000,0,0.9476,1.00,52.0000
0,0.9462,1.00,52.0000,0,0.9465,1.00,52.0000,0,0.9461,1.00,52.0000
0,0.9344,1.00,64.0000,0,0.9346,1.00,64.0000,0,0.9347,1.00,64.0000
0,0.9523,1.00,46.0000,0,0.9524,1.00,46.0000,0,0.9528,1.00,45.0000
0,0.9346,1.00,65.0000,0,0.9342,1.00,65.0000,0,0.9350,1.00,64.0000
0,0.9484,1.00,50.0000,0,0.9477,1.00,50.0000,0,0.9488,1.01,50.0000
0,0.9547,1.00,45.0000,0,0.9550,1.00,45.0000,0,0.9550,1.00,45.0000
0,0.9376,1.00,62.0000,0,0.9379,1.00,62.0000,0,0.9382,1.00,62.0000
0,0.9490,1.00,50.0000,0,0.9483,0.99,50.0000,0,0.9490,1.00,50.0000
0,0.9484,1.00,51.0000,0,0.9483,1.00,51.0000,0,0.9481,1.00,51.0000
0,0.9542,1.00,46.0000,0,0.9539,1.00,46.0000,0,0.9541,1.00,46.0000
0,0.9407,1.00,58.0000,0,0.9406,1.00,58.0000,0,0.9413,0.99,58.0000
0,0.9373,1.00,62.0000,0,0.9365,1.00,62.0000,0,0.9382,1.00,62.0000
0,0.9318,1.00,68.0000,0,0.9322,1.00,68.0000,0,0.9306,1.00,68.0000
0,0.9351,1.00,64.0000,0,0.9357,1.00,64.0000,0,0.9356,1.00,64.0000
0,0.9350,1.00,65.0000,0,0.9345,1.00,65.0000,0,0.9355,1.00,65.0000
0,0.9228,1.00,77.0000,0,0.9229,1.00,77.0000,0,0.9228,1.00,77.0000
0,0.9509,1.00,49.0000,0,0.9508,1.00,49.0000,0,0.9512,1.00,49.0000
0,0.9279,1.00,72.0000,0,0.9278,1.00,72.0000,0,0.9270,1.00,72.0000
0,0.9375,1.00,62.0000,0,0.9370,1.00,62.0000,0,0.9381,1.00,62.0000
0,0.9363,1.00,61.0000,0,0.9365,1.01,61.0000,0,0.9373,1.00,61.0000
0,0.9280,1.00,72.0000,0,0.9271,1.00,72.0000,0,0.9277,1.00,71.0000
0,0.9315,1.00,69.0000,0,0.9310,1.00,69.0000,0,0.9314,1.00,69.0000
0,0.9191,0.99,81.0000,0,0.9186,1.00,81.0000,0,0.9201,1.00,81.0000
0,0.9488,1.00,51.0000,0,0.9485,0.99,51.0000,0,0.9484,1.00,51.0000
0,0.9314,1.00,69.0000,0,0.9305,1.00,69.0000,0,0.9310,1.00,69.0000
0,0.9312,1.00,69.0000,0,0.9306,1.00,69.0000,0,0.9309,1.00,69.0000
0,0.9438,0.99,54.0000,0,0.9440,0.99,54.0000,0,0.9444,1.00,54.0000
0,0.9478,1.00,52.0000,0,0.9477,1.00,52.0000,0,0.9478,1.00,52.0000
0,0.9476,1.00,52.0000,0,0.9480,1.00,52.0000,0,0.9480,1.00,52.0000
0,0.9444,1.00,55.0000,0,0.9443,1.00,55.0000,0,0.9444,1.00,55.0000
0,0.9095,1.00,89.0000,0,0.9098,1.00,89.0000,0,0.9105,1.00,89.0000
0,0.9462,0.99,53.0000,0,0.9453,1.00,53.0000,0,0.9469,1.00,53.0000
0,0.9323,1.00,67.0000,0,0.9322,1.00,67.0000,0,0.9325,1.00,67.0000
0,0.9449,0.99,54.0000,0,0.9440,0.99,54.0000,0,0.9450,1.00,54.0000
0,0.9186,1.00,81.0000,0,0.9179,1.00,81.0000,0,0.9179,1.00,81.0000
0,0.9180,1.00,82.0000,0,0.9173,1.00,82.0000,0,0.9191,1.00,82.0000
0,0.9469,1.00,53.0000,0,0.9468,1.00,53.0000,0,0.9471,1.00,53.0000
0,0.9377,1.00,59.0000,0,0.9369,1.02,58.0000,0,0.9393,1.00,59.0000
0,0.9476,1.00,50.0000,0,0.9466,1.00,50.0000,0,0.9487,1.00,50.0000
0,0.9395,1.00,60.0000,0,0.9400,1.00,60.0000,0,0.9402,1.00,60.0000
0,0.9497,1.00,50.0000,0,0.9494,1.00,50.0000,0,0.9498,1.00,50.0000
0,0.9532,1.00,43.0000,0,0.9518,1.01,43.0000,0,0.9548,1.00,43.0000
0,0.9430,1.00,57.0000,0,0.9429,1.00,57.0000,0,0.9429,1.00,57.0000
0,0.9065,1.00,93.0000,0,0.9079,1.00,93.0000,0,0.9053,1.00,93.0000
0,0.9332,1.00,67.0000,0,0.9325,1.00,67.0000,0,0.9330,1.00,67.0000
0,0.9386,1.01,61.0000,0,0.9389,1.00,61.0000,0,0.9381,1.00,61.0000
0,0.9156,1.00,84.0000,0,0.9152,1.00,84.0000,0,0.9161,1.00,84.0000
0,0.9302,1.01,70.0000,0,0.9285,0.99,70.0000,0,0.9290,1.01,70.0000
0,0.9204,1.00,80.0000,0,0.9201,1.00,80.0000,0,0.9200,1.00,80.0000
